t xVel yVel zVel xVelIn yVelIn zVelIn xVelOut yVelOut zVelOut wptRefVelX wptRefVelY wptRefVelZ
112 -0.1809634490206 0.17454097173814 0.015818503871514 -0.228225097019427 0.0320442942677052 -0.0393943062129655 -0.133701801021773 0.317037649208575 0.0710313139559935 -0.131732343814 0.212477268415 0
113 -0.1813919055814 0.17543638039054 0.021638030931314 -0.228722377202643 0.0329762083708076 -0.0306798578795322 -0.134061433960157 0.317896552410272 0.0739559197421602 -0.132795110722 0.211814679775 0
114 -0.1813919055814 0.17543638039054 0.021638030931314 -0.228722377202643 0.0329762083708076 -0.0306798578795322 -0.134061433960157 0.317896552410272 0.0739559197421602 -0.133852632035 0.211147988144 0
115 -0.1812030982235 0.15611477947108 0.013380890712104 -0.226095464865662 -0.0300892607038097 -0.0459313752704753 -0.136310731581338 0.34231881964597 0.0726931566946833 -0.13490620415 0.210476402672 0
116 -0.183268755204 0.15860559800968 -0.003231038060029 -0.227113761259197 -0.0286172822927018 -0.0355403765914128 -0.139423749148803 0.345828478312062 0.0290783004713548 -0.135957744793 0.20979869311 0
117 -0.183268755204 0.15860559800968 -0.003231038060029 -0.227113761259197 -0.0286172822927018 -0.0355403765914128 -0.139423749148803 0.345828478312062 0.0290783004713548 -0.137004135991 0.209116873354 0
118 -0.1875869599356 0.14490515835 -0.001034781243645 -0.225797722513284 -0.0596916600747812 -0.0345269740114019 -0.149376197357916 0.349501976774781 0.0324574115241119 -0.138048959056 0.208428608649 0
119 -0.1875869599356 0.14490515835 -0.001034781243645 -0.225797722513284 -0.0596916600747812 -0.0345269740114019 -0.149376197357916 0.349501976774781 0.0324574115241119 -0.139088838731 0.207736118526 0
120 -0.1842017301984 0.1467736758729 -0.005894496291871 -0.221088794560581 -0.0587501664394926 -0.0336386128106228 -0.14731466583622 0.352297518185293 0.0218496202268808 -0.140124097099 0.207039217088 0
121 -0.1803393764167 0.1291752269265 -0.006918005086479 -0.219606457136884 -0.0501218610883929 -0.03494120091217 -0.141072295696516 0.308472314941393 0.021105190739212 -0.141159172047 0.206334893189 0
