t xx yy zz xxIn yyIn zzIn xxOut yyOut zzOut wptRefX wptRefY wptRefZ
68 0.391501021107929 0.341320268442214 0.00585443918914093 0.377273651671861 0.302013915037537 -0.00174496508405176 0.405728390543996 0.380626621846891 0.0134538434623336 0.391921579989 0.310479427884 0
69 0.386814692489393 0.346069661996607 0.00612271175807557 0.371992662749747 0.307826146294705 -0.00132518221274309 0.401636722229039 0.38431317769851 0.0135706057288942 0.388799942896 0.314379713729 0
70 0.384274865569821 0.348371760477429 0.00627651480485607 0.369329917352848 0.309804394249678 -0.00125708845764533 0.399219813786795 0.386939126705179 0.0138101180673575 0.385636837232 0.318251833883 0
71 0.380796435324107 0.351770358130286 0.00638433714521857 0.36591571389928 0.313052682252515 -0.00123997092943568 0.395677156748934 0.390488034008056 0.0140086452198728 0.38242914182 0.322099288243 0
72 0.377170092881607 0.355127787428536 0.00659026876253464 0.360708550859373 0.315643707210827 -0.00124927502825568 0.393631634903841 0.394611867646244 0.014429812553325 0.379187491528 0.32590926079 0
73 0.374074935847107 0.357887172078 0.00687485761002357 0.358143058063553 0.318488509521834 -0.00108719503835349 0.390006813630661 0.397285834634166 0.0148369102584006 0.375905684896 0.329689120328 0
74 0.369615802591536 0.362260830317393 0.00703774994722393 0.35319865070262 0.323393032021872 -0.00106750983108169 0.386032954480451 0.401128628612914 0.0151430097255295 0.37259876141 0.333421899394 0
75 0.365889214777714 0.365337462845786 0.00759502767451 0.34988377739844 0.329386936695768 -5.00740313167259e-05 0.381894652156988 0.401287988995804 0.0152401293803367 0.369248543515 0.337128333298 0
76 0.361436683641286 0.369530203574107 0.00763840256007821 0.345470005758063 0.334547446231397 -8.32646800808436e-05 0.377403361524508 0.404512960916817 0.0153600698002373 0.365850163051 0.340813230664 0
77 0.355922357019179 0.37434909338675 0.00764876902856714 0.339585148775518 0.339559497151584 -0.000316695780656924 0.372259565262839 0.409138689621916 0.0156142338377912 0.362430778974 0.344447282545 0
78 0.3524322313025 0.377108867682143 0.00757670631855286 0.33545618193841 0.341745560259919 -0.000472488678770254 0.36940828066659 0.412472175104366 0.015625901315876 0.358964843183 0.348057813242 0
79 0.348544464462 0.380708039806857 0.00771291329260214 0.332302541708619 0.347773927465243 -0.00012013662206303 0.364786387215381 0.413642152148472 0.0155459632072673 0.355466294486 0.35163008046 0
80 0.344541067213036 0.383852493431821 0.00766034971749607 0.327986826823973 0.349805500816364 -0.000189643137044297 0.361095307602098 0.417899486047279 0.0155103425720364 0.351938633333 0.355160806351 0
81 0.341843014230393 0.385897856947821 0.00750881624522593 0.325208616626606 0.352166636155667 -0.000245958366331817 0.35847741183418 0.419629077739976 0.0152635908567837 0.348362393552 0.358669266537 0
82 0.338845872028357 0.3882784492975 0.00757438893145271 0.322146448560048 0.355327472107529 -3.42783518799709e-05 0.355545295496666 0.421229426487471 0.0151830562147854 0.34476145436 0.362131936713 0
83 0.333531710003071 0.392372338183714 0.00731688140803254 0.31513887067231 0.358070824219847 -0.000285408644063705 0.351924549333833 0.426673852147582 0.0149191714601288 0.341119474625 0.365564637283 0
84 0.329729248172536 0.395138145055179 0.00730856889585275 0.310662010080408 0.360847730180595 -0.000203302164129831 0.348796486264663 0.429428559929762 0.0148204399558353 0.337440767144 0.368963045127 0
85 0.3268095484875 0.397336857079893 0.00711797318754973 0.307291077195448 0.36302255534063 -0.00030411194008507 0.346328019779552 0.431651158819155 0.0145400583151845 0.333738368752 0.37231532499 0
86 0.319927731728893 0.402179839715357 0.00673703313753822 0.297845512960049 0.367891590067846 -0.000691370820634645 0.342009950497736 0.436468089362869 0.0141654370957111 0.330008356083 0.37562545829 0
87 0.313987293197679 0.406840573065036 0.00595458099171196 0.292434920647048 0.37202150844953 -0.00114154396740648 0.335539665748309 0.441659637680541 0.0130507059508304 0.326229479213 0.378912030546 0
88 0.311123836309643 0.409009011791929 0.00586617024474946 0.290626767507097 0.375374427493176 -0.00117043051152465 0.331620905112188 0.442643596090681 0.0129027710010236 0.322423841027 0.382155553064 0
89 0.307094506149071 0.411821305929571 0.00547143286920829 0.285639011104095 0.377911340467581 -0.00158148744020785 0.328550001194048 0.445731271391562 0.0125243531786244 0.318576538668 0.385368640409 0
90 0.303365439156286 0.414412908109214 0.00530265621598646 0.282080059857375 0.381495059491284 -0.00169704773994091 0.324650818455196 0.447330756727145 0.0123023601719138 0.314710372631 0.388532342744 0
91 0.300827145249357 0.416263101457964 0.00510089496669768 0.279352348311672 0.38326881874025 -0.0019289076319058 0.322301942187043 0.449257384175678 0.0121306975653012 0.310814611503 0.391655814812 0
92 0.295884806368607 0.419185054831786 0.00469174432622557 0.27177692893219 0.386094964476983 -0.00224360045141925 0.319992683805024 0.452275145186588 0.0116270891038704 0.306884464079 0.394742860236 0
93 0.291053270968857 0.422243238219464 0.00455246609367028 0.266350559135121 0.389699216298539 -0.00255517223661459 0.315755982802593 0.454787260140389 0.0116601044239551 0.302920907395 0.397792563861 0
94 0.287675584979321 0.424586069297036 0.0041827242196181 0.263176882304507 0.392629432518743 -0.00285155120242554 0.312174287654136 0.456542706075328 0.0112169996416617 0.298931250499 0.400799335672 0
95 0.277246544541321 0.431130886837429 0.00378070889245543 0.25021207303705 0.399766501745174 -0.00326989512898788 0.304281016045593 0.462495271929683 0.0108313129138987 0.294911509988 0.403766270603 0
96 0.273500422648321 0.433384632960393 0.00337491026839557 0.246214704700381 0.402219433280754 -0.00379139847865463 0.300786140596262 0.464549832640032 0.0105412190154458 0.290853258187 0.406699375709 0
97 0.269223858505679 0.435819822198464 0.00308849349703236 0.242363779311065 0.404927478101944 -0.00397233750172637 0.296083937700292 0.466712166294985 0.0101493244957911 0.286778629266 0.409582736204 0
98 0.265611479695678 0.4382013033345 0.00262185165699914 0.239323238066075 0.407046841682484 -0.00444630394649627 0.291899721325282 0.469355764986516 0.00969000726049455 0.282656489624 0.412438248558 0
99 0.260282021084571 0.441836392873143 0.00249998982059164 0.235359401130463 0.414320066944574 -0.00460095545796414 0.28520464103868 0.469352718801711 0.00960093509914742 0.278518393638 0.415243909534 0
100 0.253311607449036 0.445355840740107 0.00217273595459821 0.228806534131561 0.417427706887157 -0.00505308277638963 0.277816680766511 0.473283974593057 0.00939855468558606 0.27435708496 0.418005011851 0
101 0.250409847039607 0.446850910282893 0.00200452783366393 0.225777165208457 0.419029734344801 -0.00513816852874246 0.275042528870757 0.474672086220984 0.00914722419607032 0.270158074367 0.420731048122 0
102 0.246337236148143 0.449100984175821 0.00186148236068214 0.221950264367428 0.421522184604769 -0.0053962012388325 0.270724207928858 0.476679783746874 0.00911916596019679 0.265942175798 0.423408501488 0
103 0.242068645148036 0.451192054016464 0.00171172255246339 0.217262694649331 0.424144209002047 -0.00550236851659168 0.26687459564674 0.478239899030882 0.00892581362151846 0.261688621374 0.426050543296 0
104 0.238862781212107 0.452797046952786 0.00169077935849268 0.213486978517623 0.425731925153799 -0.00547606772113731 0.264238583906591 0.479862168751773 0.00885762643812266 0.257417814936 0.42864445471 0
105 0.234947640509786 0.454869616604 0.00159094603827518 0.209890632635255 0.429248828702504 -0.00555429229195666 0.260004648384316 0.480490404505496 0.00873618436850701 0.25311862656 0.431197125325 0
106 0.227287263153714 0.458824600002 0.00127545923207754 0.202359070544205 0.433010783110926 -0.00576834472805399 0.252215455763223 0.484638416893074 0.00831926319220906 0.248794282291 0.43370658872 0
107 0.222906405795321 0.461060443591071 0.00126611878575921 0.199091857668938 0.436515655246383 -0.00577123059591428 0.246720953921705 0.485605231935759 0.00830346816743271 0.244439601638 0.436175745716 0
108 0.21696365320225 0.463856013668714 0.00132919310580436 0.191290366875051 0.439085014319973 -0.0057187981449466 0.242636939529449 0.488627013017455 0.00837718435655532 0.240071189086 0.438595285167 0
109 0.211018099460571 0.46672648885625 0.00126642125909174 0.186138314257061 0.441796124812421 -0.00585308305813314 0.235897884664082 0.491656852900078 0.00838592557631663 0.235672574125 0.440974418539 0
110 0.207188806556714 0.46832443907 0.00122274503603639 0.181327413639782 0.443407815407331 -0.00581470375511915 0.233050199473646 0.493241062732669 0.00826019382719192 0.231261059226 0.443303871498 0
111 0.201060911066821 0.470252115281357 0.00140513252642386 0.173391820146237 0.445283752634584 -0.00560020669636926 0.228730001987406 0.495220477928131 0.00841047174921697 0.226807080459 0.445599089153 0
112 0.196385333783179 0.472447980150214 0.00129110533692743 0.168271280765456 0.44827150944907 -0.00571631896103614 0.224499386800901 0.496624450851359 0.008298529634891 0.222338599937 0.44784544988 0
